Section,Day,Time,TimeSlot,Subject,SubjectName,Teacher,TeacherName,Room,RoomType,ActivityType,Scheme,WeeklyHours
SEC25,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC25,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC25,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC25,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC25,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC25,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC26,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC26,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC26,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC26,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC26,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC26,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC26,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC26,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC26,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC26,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC26,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC26,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC26,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC26,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC26,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC26,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC26,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC27,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC27,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC27,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC27,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC27,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC27,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC27,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC27,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC27,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC27,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC27,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC27,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC27,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC27,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC27,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC27,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC27,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC28,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC28,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC28,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC28,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC28,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC28,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC28,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC28,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC28,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC28,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC28,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC28,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC28,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC28,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC28,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC28,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC28,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC29,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC29,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC29,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC29,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC29,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC29,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC29,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC29,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC29,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC29,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC29,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC29,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC29,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC29,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC29,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC29,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC29,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC30,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC30,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC30,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC30,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC30,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC30,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC30,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC30,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC30,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC30,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC30,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC30,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC30,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC30,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC30,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC30,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC30,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC31,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC31,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC31,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC31,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC31,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC31,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC31,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC31,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC31,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC31,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC31,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC31,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC31,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC31,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC31,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC31,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC31,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC32,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC32,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC32,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC32,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC32,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC32,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC32,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC32,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC32,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC32,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC32,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC32,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC32,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC32,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC32,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC32,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC32,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC33,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC33,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC33,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC33,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC33,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC33,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC33,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC33,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC33,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC33,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC33,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC33,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC33,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC33,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC33,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC33,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC33,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC34,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC34,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC34,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC34,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC34,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC34,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC34,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC34,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC34,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC34,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC34,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC34,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC34,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC34,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC34,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC34,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC34,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC35,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC35,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC35,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC35,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC35,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC35,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC35,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC35,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC35,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC35,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC35,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC35,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC35,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC35,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC35,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC35,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC35,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC36,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC36,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC36,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC36,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC36,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,A,
SEC36,Mon,10:11,Mon_10_11,A001,"T&NM",TBD,"TBD",Classroom_01,Classroom,THEORY,A,4
SEC36,Mon,11:12,Mon_11_12,A002,"Chem",TBD,"TBD",Classroom_02,Classroom,THEORY,A,3
SEC36,Mon,12:01,Mon_12_01,A003,"Eng.",TBD,"TBD",Classroom_03,Classroom,THEORY,A,2
SEC36,Mon,02:03,Mon_02_03,A004,"B. Etc.",TBD,"TBD",Classroom_04,Classroom,THEORY,A,2
SEC36,Mon,03:04,Mon_03_04,A005,"E.Mech",TBD,"TBD",Classroom_05,Classroom,THEORY,A,2
SEC36,Tue,10:11,Tue_10_11,A006,"BEE",TBD,"TBD",Classroom_06,Classroom,THEORY,A,2
SEC36,Tue,11:12,Tue_11_12,A007,"  BEtc ./E.Mech. Lab",TBD,"TBD",Lab_07,Lab,LAB,A,1
SEC36,Tue,12:01,Tue_12_01,A008,"Engg. Lab",TBD,"TBD",Lab_08,Lab,LAB,A,1
SEC36,Tue,02:03,Tue_02_03,A009,"Workshop",TBD,"TBD",Lab_09,Lab,LAB,A,1
SEC36,Tue,03:04,Tue_03_04,A010,"SY",TBD,"TBD",Lab_10,Lab,LAB,A,1
SEC36,Wed,10:11,Wed_10_11,A011,"Comm. Lab",TBD,"TBD",Lab_01,Lab,LAB,A,1
SEC36,Wed,11:12,Wed_11_12,A012,"Chem. Lab",TBD,"TBD",Lab_02,Lab,LAB,A,1
SEC37,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,B,
SEC37,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,B,
SEC37,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,B,
SEC37,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,B,
SEC37,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,B,
SEC37,Mon,10:11,Mon_10_11,B001,"T&NM",T135,"Prof_BJ",Classroom_01,Classroom,THEORY,B,4
SEC37,Mon,11:12,Mon_11_12,B002,"Phy.",T100,"Prof_A",Classroom_02,Classroom,THEORY,B,3
SEC37,Mon,12:01,Mon_12_01,B003,"Sc.LS.",T105,"Prof_F",Classroom_03,Classroom,THEORY,B,2
SEC37,Mon,02:03,Mon_02_03,B004,"EVS",T135,"Prof_BJ",Classroom_04,Classroom,THEORY,B,2
SEC37,Mon,03:04,Mon_03_04,B005," Phy. Lab",T181,"Prof_DD",Lab_05,Lab,LAB,B,1
SEC37,Tue,10:11,Tue_10_11,B006,"ED&Graphics.",T138,"Prof_BM",Lab_06,Lab,LAB,B,1
SEC37,Tue,11:12,Tue_11_12,B007,"PL(T) & Prog. Lab",T113,"Prof_N",Lab_07,Lab,LAB,B,2
SEC38,Mon,09:10,Mon_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,B,
SEC38,Tue,09:10,Tue_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,B,
SEC38,Wed,09:10,Wed_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,B,
SEC38,Thu,09:10,Thu_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,B,
SEC38,Fri,09:10,Fri_09_10,ELECTIVE,"Elective",TBD,"TBD",TBD,Classroom,Elective,B,
